,Date(AD),Index
613,2017-08-27,"2,028.46"
614,2017-08-28,"2,035.31"
615,2017-08-30,"2,031.55"
616,2017-08-31,"2,006.89"
617,2017-09-04,"1,970.72"
618,2017-09-06,"1,991.41"
619,2017-09-07,"1,985.91"
620,2017-09-10,"1,936.31"
621,2017-09-11,"1,947.39"
622,2017-09-12,"1,917.57"
623,2017-09-13,"1,893.52"
624,2017-09-14,"1,917.43"
625,2017-09-17,"1,926.31"
626,2017-09-18,"1,924.69"
627,2017-09-20,"1,917.85"
628,2017-09-24,"1,912.15"
629,2017-09-25,"1,919.54"
630,2017-09-26,"1,931.15"
631,2017-10-03,"1,931.80"
632,2017-10-04,"1,909.00"
633,2017-10-08,"1,855.92"
634,2017-10-09,"1,843.29"
635,2017-10-10,"1,844.14"
636,2017-10-11,"1,844.67"
637,2017-10-12,"1,839.25"
638,2017-10-15,"1,852.18"
639,2017-10-16,"1,909.54"
640,2017-10-17,"1,900.44"
641,2017-10-18,"1,914.89"
642,2017-10-22,"1,917.34"
643,2017-10-23,"1,906.61"
644,2017-10-24,"1,894.97"
645,2017-10-25,"1,883.03"
646,2017-10-29,"1,866.03"
647,2017-10-30,"1,853.20"
648,2017-10-31,"1,845.45"
649,2017-11-01,"1,832.04"
650,2017-11-02,"1,825.27"
651,2017-11-05,"1,794.36"
652,2017-11-06,"1,782.47"
653,2017-11-07,"1,776.11"
654,2017-11-08,"1,754.60"
655,2017-11-09,"1,742.64"
656,2017-11-12,"1,766.25"
657,2017-11-13,"1,763.95"
658,2017-11-14,"1,791.90"
659,2017-11-15,"1,776.56"
660,2017-11-16,"1,749.98"
661,2017-11-19,"1,732.32"
662,2017-11-20,"1,727.05"
663,2017-11-21,"1,723.82"
664,2017-11-22,"1,730.60"
665,2017-11-23,"1,752.80"
666,2017-11-26,"1,771.77"
667,2017-11-27,"1,766.80"
668,2017-11-28,"1,769.54"
669,2017-11-29,"1,782.76"
670,2017-11-30,"1,775.09"
671,2017-12-04,"1,760.37"
672,2017-12-05,"1,757.51"
673,2017-12-06,"1,781.46"
674,2017-12-10,"1,775.99"
675,2017-12-11,"1,766.89"
676,2017-12-12,"1,744.08"
677,2017-12-13,"1,749.81"
678,2017-12-14,"1,748.23"
679,2017-12-17,"1,729.61"
680,2017-12-18,"1,717.40"
681,2017-12-19,"1,710.13"
682,2017-12-20,"1,703.23"
683,2017-12-21,"1,683.88"
684,2017-12-24,"1,670.46"
685,2017-12-26,"1,633.55"
686,2017-12-27,"1,608.86"
687,2017-12-28,"1,596.39"
688,2017-12-31,"1,579.62"
689,2018-01-01,"1,624.62"
690,2018-01-02,"1,620.56"
691,2018-01-03,"1,603.40"
692,2018-01-04,"1,595.99"
693,2018-01-07,"1,605.31"
694,2018-01-08,"1,611.93"
695,2018-01-09,"1,626.30"
696,2018-01-10,"1,614.82"
697,2018-01-14,"1,594.03"
698,2018-01-16,"1,578.05"
699,2018-01-17,"1,570.85"
700,2018-01-21,"1,565.75"
701,2018-01-22,"1,565.23"
702,2018-01-23,"1,561.78"
703,2018-01-24,"1,569.60"
704,2018-01-25,"1,566.54"
705,2018-01-28,"1,571.30"
706,2018-01-29,"1,565.59"
707,2018-01-31,"1,575.76"
708,2018-02-01,"1,584.08"
709,2018-02-04,"1,588.73"
710,2018-02-05,"1,574.54"
711,2018-02-06,"1,570.61"
712,2018-02-07,"1,564.04"
713,2018-02-08,"1,572.31"
714,2018-02-11,"1,563.85"
715,2018-02-12,"1,570.61"
716,2018-02-14,"1,573.33"
717,2018-02-15,"1,628.83"
718,2018-02-18,"1,607.25"
719,2018-02-20,"1,588.97"
720,2018-02-21,"1,576.45"
721,2018-02-22,"1,579.54"
722,2018-02-25,"1,569.04"
723,2018-02-26,"1,557.54"
724,2018-02-27,"1,557.17"
725,2018-02-28,"1,538.71"
726,2018-03-04,"1,497.26"
727,2018-03-05,"1,485.86"
728,2018-03-06,"1,505.83"
729,2018-03-07,"1,525.74"
730,2018-03-11,"1,500.10"
731,2018-03-12,"1,499.05"
732,2018-03-13,"1,500.50"
733,2018-03-14,"1,504.78"
734,2018-03-15,"1,507.05"
735,2018-03-18,"1,495.13"
736,2018-03-19,"1,486.34"
737,2018-03-20,"1,471.11"
738,2018-03-21,"1,457.25"
739,2018-03-22,"1,446.46"
740,2018-03-26,"1,395.19"
741,2018-03-27,"1,436.89"
742,2018-03-28,"1,438.05"
743,2018-03-29,"1,458.50"
744,2018-04-01,"1,422.40"
745,2018-04-02,"1,418.76"
746,2018-04-03,"1,429.94"
747,2018-04-04,"1,468.97"
748,2018-04-05,"1,500.78"
749,2018-04-08,"1,525.66"
750,2018-04-09,"1,507.02"
751,2018-04-10,"1,489.38"
752,2018-04-11,"1,480.77"
753,2018-04-12,"1,492.18"
754,2018-04-15,"1,493.54"
755,2018-04-16,"1,510.29"
756,2018-04-17,"1,545.80"
757,2018-04-18,"1,611.14"
758,2018-04-19,"1,627.71"
759,2018-04-22,"1,689.37"
760,2018-04-23,"1,657.83"
761,2018-04-24,"1,630.04"
762,2018-04-25,"1,613.39"
763,2018-04-26,"1,578.64"
764,2018-04-29,"1,583.07"
