,Date(AD),Index
534,2018-08-05,196.69
535,2018-08-06,198.80
536,2018-08-07,198.80
537,2018-08-08,198.80
538,2018-08-09,200.91
539,2018-08-12,203.02
540,2018-08-13,203.02
541,2018-08-14,208.09
542,2018-08-15,208.09
543,2018-08-16,204.38
544,2018-08-19,204.38
545,2018-08-20,204.38
546,2018-08-21,207.33
547,2018-08-22,207.33
548,2018-08-23,207.33
549,2018-08-26,207.33
550,2018-08-28,207.33
551,2018-08-29,207.33
552,2018-08-30,207.33
553,2018-09-02,207.33
554,2018-09-03,207.33
555,2018-09-04,207.33
556,2018-09-05,204.54
557,2018-09-06,208.30
558,2018-09-09,207.88
559,2018-09-10,207.88
560,2018-09-11,208.72
561,2018-09-12,208.72
562,2018-09-13,208.72
563,2018-09-17,211.89
564,2018-09-18,211.89
565,2018-09-20,211.89
566,2018-09-23,221.60
567,2018-09-25,224.39
568,2018-09-26,224.39
569,2018-09-27,224.39
570,2018-09-30,226.25
571,2018-10-01,226.25
572,2018-10-02,227.94
573,2018-10-03,232.16
574,2018-10-04,233.85
575,2018-10-07,233.85
576,2018-10-08,233.85
577,2018-10-09,233.85
578,2018-10-10,233.85
579,2018-10-11,233.85
580,2018-10-14,233.85
581,2018-10-15,233.85
582,2018-10-21,233.85
583,2018-10-22,232.16
584,2018-10-23,232.16
585,2018-10-24,232.16
586,2018-10-25,232.16
587,2018-10-28,232.16
588,2018-10-29,232.16
589,2018-10-30,232.16
590,2018-10-31,232.16
591,2018-11-01,232.16
592,2018-11-04,232.16
593,2018-11-05,232.16
594,2018-11-06,232.16
595,2018-11-11,232.16
596,2018-11-12,232.16
597,2018-11-13,232.16
598,2018-11-14,232.16
599,2018-11-15,232.16
600,2018-11-18,240.82
601,2018-11-19,240.82
602,2018-11-20,240.82
603,2018-11-21,240.82
604,2018-11-29,237.35
605,2018-12-02,240.31
606,2018-12-03,239.13
607,2018-12-04,238.62
608,2018-12-09,240.82
609,2018-12-17,237.77
610,2018-12-20,237.44
611,2018-12-24,226.03
612,2018-12-26,239.72
613,2018-12-27,236.76
614,2018-12-30,233.80
615,2019-01-02,236.59
616,2019-01-10,243.56
617,2019-01-15,251.07
618,2019-01-16,252.93
619,2019-01-17,249.81
620,2019-01-20,252.68
621,2019-01-21,249.72
622,2019-01-23,252.59
623,2019-01-30,254.49
624,2019-01-31,253.90
625,2019-02-03,256.77
626,2019-02-04,251.96
627,2019-02-06,251.79
628,2019-02-07,251.20
629,2019-02-12,254.07
630,2019-02-13,251.37
631,2019-02-17,247.23
632,2019-02-18,242.50
633,2019-02-21,245.20
634,2019-03-05,242.50
635,2019-03-11,245.23
636,2019-03-12,250.56
637,2019-03-19,247.68
638,2019-03-21,244.90
639,2019-04-22,247.60
640,2019-04-23,244.81
641,2019-04-29,250.30
642,2019-04-30,245.49
643,2019-05-06,255.84
644,2019-05-08,258.54
645,2019-05-13,253.05
646,2019-05-14,252.88
647,2019-05-15,263.44
648,2019-05-19,254.99
649,2019-05-21,257.69
650,2019-05-23,257.61
651,2019-05-29,254.82
652,2019-06-03,252.20
653,2019-06-04,249.67
654,2019-06-06,244.52
655,2019-06-11,252.20
656,2019-06-12,263.90
657,2019-06-25,261.28
658,2019-06-26,263.81
659,2019-07-02,261.19
660,2019-07-07,259.84
661,2019-07-25,257.22
662,2019-07-28,254.69
663,2019-07-30,251.39
664,2019-07-31,254.61
665,2019-08-01,254.61
666,2019-08-06,252.92
667,2019-08-07,259.87
668,2019-08-08,257.84
669,2019-08-11,271.61
670,2019-08-12,265.36
671,2019-08-14,263.59
672,2019-08-15,270.26
673,2019-08-20,276.85
674,2019-08-21,283.95
675,2019-08-22,279.13
676,2019-08-25,277.10
677,2019-08-29,282.13
678,2019-09-09,277.40
679,2019-09-10,277.31
680,2019-09-11,276.89
681,2019-09-16,283.23
682,2019-09-17,285.51
683,2019-09-18,285.51
684,2019-09-19,287.87
685,2019-09-23,296.05
686,2019-09-24,299.69
687,2019-09-25,297.32
688,2019-09-26,292.51
689,2019-10-14,290.23
690,2019-10-15,290.23
691,2019-11-05,290.23
692,2019-11-06,307.38
693,2019-11-07,326.39
694,2019-11-13,343.02
695,2019-11-14,365.45
696,2019-11-17,392.55
697,2019-11-18,424.38
698,2019-11-19,452.02
699,2019-11-20,485.01
700,2019-11-21,521.18
701,2019-11-24,481.32
702,2019-11-25,477.10
703,2019-11-27,469.98
704,2019-11-28,449.89
705,2019-11-26,496.11
706,2019-12-01,436.95
707,2019-12-02,450.94
708,2019-12-03,432.99
709,2019-12-04,435.58
710,2019-12-05,451.95
711,2019-12-08,460.92
712,2019-12-09,477.55
713,2019-12-10,501.31
