,Date(AD),Index
464,2017-01-15,"1,477.72"
465,2017-01-16,"1,466.09"
466,2017-01-17,"1,463.04"
467,2017-01-18,"1,462.23"
468,2017-01-19,"1,462.56"
469,2017-01-22,"1,465.84"
470,2017-01-23,"1,457.88"
471,2017-01-24,"1,432.99"
472,2017-01-25,"1,396.61"
473,2017-01-26,"1,375.14"
474,2017-01-30,"1,309.70"
475,2017-01-31,"1,326.60"
476,2017-02-01,"1,389.83"
477,2017-02-02,"1,382.45"
478,2017-02-05,"1,364.50"
479,2017-02-06,"1,348.84"
480,2017-02-07,"1,344.60"
481,2017-02-08,"1,322.98"
482,2017-02-09,"1,296.23"
483,2017-02-12,"1,252.50"
484,2017-02-13,"1,278.98"
485,2017-02-14,"1,274.97"
486,2017-02-15,"1,316.80"
487,2017-02-16,"1,343.85"
488,2017-02-19,"1,369.35"
489,2017-02-20,"1,365.11"
490,2017-02-21,"1,357.57"
491,2017-02-22,"1,344.11"
492,2017-02-23,"1,337.46"
493,2017-02-26,"1,313.01"
494,2017-02-28,"1,299.29"
495,2017-03-01,"1,316.80"
496,2017-03-02,"1,329.41"
497,2017-03-05,"1,354.34"
498,2017-03-06,"1,358.41"
499,2017-03-07,"1,341.56"
500,2017-03-09,"1,347.53"
501,2017-03-13,"1,355.23"
502,2017-03-14,"1,347.09"
503,2017-03-15,"1,356.13"
504,2017-03-16,"1,357.34"
505,2017-03-19,"1,382.19"
506,2017-03-20,"1,424.38"
507,2017-03-21,"1,462.23"
508,2017-03-22,"1,481.08"
509,2017-03-23,"1,486.04"
510,2017-03-26,"1,533.83"
511,2017-03-28,"1,610.62"
512,2017-03-29,"1,588.29"
513,2017-03-30,"1,587.64"
514,2017-04-02,"1,667.11"
515,2017-04-03,"1,660.52"
516,2017-04-04,"1,657.02"
517,2017-04-06,"1,651.04"
518,2017-04-09,"1,651.60"
519,2017-04-10,"1,676.22"
520,2017-04-11,"1,709.82"
521,2017-04-12,"1,703.07"
522,2017-04-13,"1,697.13"
523,2017-04-16,"1,651.61"
524,2017-04-18,"1,612.04"
525,2017-04-19,"1,662.02"
526,2017-04-20,"1,658.34"
527,2017-04-23,"1,693.72"
528,2017-04-24,"1,675.78"
529,2017-04-25,"1,672.38"
530,2017-04-26,"1,670.30"
531,2017-04-27,"1,670.62"
532,2017-04-30,"1,650.78"
533,2017-05-02,"1,658.33"
534,2017-05-03,"1,662.38"
535,2017-05-04,"1,653.18"
536,2017-05-07,"1,628.98"
537,2017-05-08,"1,637.30"
538,2017-05-09,"1,650.81"
539,2017-05-11,"1,658.58"
540,2017-05-15,"1,659.23"
541,2017-05-16,"1,649.24"
542,2017-05-17,"1,644.26"
543,2017-05-18,"1,643.87"
544,2017-05-21,"1,627.24"
545,2017-05-22,"1,616.40"
546,2017-05-23,"1,626.51"
547,2017-05-24,"1,629.58"
548,2017-05-28,"1,615.58"
549,2017-05-30,"1,594.43"
550,2017-05-31,"1,608.11"
551,2017-06-01,"1,604.31"
552,2017-06-04,"1,593.81"
553,2017-06-05,"1,602.65"
554,2017-06-06,"1,637.37"
555,2017-06-07,"1,623.13"
556,2017-06-08,"1,615.19"
557,2017-06-11,"1,590.49"
558,2017-06-12,"1,580.52"
559,2017-06-13,"1,585.15"
560,2017-06-14,"1,584.49"
561,2017-06-15,"1,589.59"
562,2017-06-18,"1,575.98"
563,2017-06-19,"1,555.16"
564,2017-06-20,"1,551.07"
565,2017-06-21,"1,554.69"
566,2017-06-22,"1,559.49"
567,2017-06-25,"1,567.72"
568,2017-06-27,"1,565.09"
569,2017-06-28,"1,563.81"
570,2017-07-02,"1,541.82"
571,2017-07-03,"1,544.29"
572,2017-07-04,"1,541.28"
573,2017-07-05,"1,551.06"
574,2017-07-06,"1,582.11"
575,2017-07-09,"1,584.15"
576,2017-07-10,"1,575.22"
577,2017-07-11,"1,585.01"
578,2017-07-12,"1,587.56"
579,2017-07-13,"1,582.67"
580,2017-07-16,"1,583.57"
581,2017-07-17,"1,604.15"
582,2017-07-18,"1,638.41"
583,2017-07-19,"1,637.27"
584,2017-07-20,"1,635.75"
585,2017-07-23,"1,635.56"
586,2017-07-24,"1,629.08"
587,2017-07-25,"1,636.19"
588,2017-07-26,"1,645.03"
589,2017-07-27,"1,646.53"
590,2017-07-30,"1,643.28"
591,2017-07-31,"1,652.69"
592,2017-08-01,"1,660.25"
593,2017-08-02,"1,662.74"
594,2017-08-03,"1,660.58"
595,2017-08-06,"1,665.05"
596,2017-08-07,"1,667.94"
